id;name;genre;artists;album;popularity;duration_ms;explicit
2DvFZtvtAZGabEzdXYKGQ8;Dubstep (feat. Scrufizzer);dubstep;Danny Brown, Scrufizzer;Old;17;136279;VERDADERO
1GNr8WUfapUW2Eb3lfANIy;Open Your Eyes;dubstep;Eliminate;Open Your Eyes;32;247600;FALSO
53DsgXrCr7ALU9Mtxe6SaF;Dubstep;dubstep;Keller Williams;Add;2;382800;FALSO
3ZbQg6zZlT0wdxOxLknot6;Dubsteppin - Club Mix;dubstep;P Money;Dubsteppin EP;20;270000;VERDADERO
3jXO6DaBfzaWnOfrNpvoKL;Flute Dub;dubstep;Subtronics;FRACTALS;26;185142;FALSO
2NPl29IEjaRp04nx1r1OYw;Dubstep;dubstep;Bensound;Dubstep;4;124891;FALSO
4IyxJoBd7fVhRXI30k4DBU;Future Dubstep;dubstep;Motor City Production Music;Detroit Dubstep;25;34285;FALSO
3MiRZBFdsUQvbyRt9IYCXO;Flute Dub VIP;dubstep;Subtronics;ANTIFRACTALS;24;154285;FALSO
2BYRDUAaWOBllbRRbDKcqK;dubstep;dubstep;Phase Selector Sound;Disassemble Dub;2;262320;FALSO
5pR0E3u6BvGsv5NuSAZl1m;Dubstep Armageddon;dubstep;eudysound;Techno Mix;13;146768;FALSO
6plDgzM1IYenwnXg9RP59S;Syrup;dubstep;Champagne Drip;Syrup;25;230400;FALSO
6xgZYXhhfch0ixobrwAQvF;Dubstep;dubstep;Dubstep;Dubstep 1;5;245070;FALSO
4D77attZGjTqlQqgCV3oM7;Dubstep Armageddon 2 New;dubstep;eudysound;Techno Mix;13;170929;FALSO
6g8pRrgmPbnaiJobuBAEht;UTAH;dubstep;SVDDEN DEATH;Utah;22;195428;FALSO
0EGS5weZMyl81k406AyCC2;Dubstep;dubstep;Tyler Boeh;Wait for It;1;148791;FALSO
4jjIxeRgTfiTVMatZJWymj;Irish Dubstep;dubstep;Green Lads;Celtitude;31;194000;FALSO
5snX53qR49HRl7gmsKr7Pj;HOL!;dubstep;HOL!;HOL!;25;701417;VERDADERO
3KGlGRkbD640qMfFhagpY9;dubstep;dubstep;Electro Pulse Wave 9000;Wednesday Delight;1;85942;FALSO
2u1yr4AFSGajSIyDSM7y8S;Chaos Dubstepp;dubstep;DJ Komang Rimex;Chaos Dubstepp;37;245923;FALSO
7HGlJqMcm28RIxWJj3tp7O;Nitro;dubstep;Dubloadz;Nitro;25;166875;FALSO
3PO45zeIaLhF6glPJhhUmR;Dubstep;dubstep;Prismire;BeatBlitz;1;120000;FALSO
3F1i8uXAROmdQtrBJHnrMK;This Ain't Dubstep;dubstep;TVBOO;Right Field Bass;22;216666;FALSO
1Lik0YKSRL2V9ZInJjysT5;Necronomicon;dubstep;Dubloadz;Necronomicon EP;24;207206;VERDADERO
1TXkoIWN284CzMS3eAzvUD;Dubstep;dubstep;Laurent Lombard;Dubstep;2;149712;FALSO
16lO0EjzSrSVEyhPkTGvAJ;Satisfaction (Dubstep Remix);dubstep;Dubstep Electro;Dubstep - Dj Picks;17;297428;FALSO
3zqmMV5oRyRGRt7G8KqlUg;FUSS;dubstep;SISTO;FUSS;26;186122;VERDADERO
0UXIfeguGHVK2pNxu02Bds;DUBSTEP;dubstep;OTL Beezy;BEEN BRAZY (EXTENDO KLIP);0;128078;VERDADERO
2mHY0y8Gw7dtsTYHX7fjvy;A Brief Tutorial On Dubstep Production - Kayzo Remix;dubstep;Dubba Jonny, Kayzo;A Brief Tutorial On Dubstep Production (Kayzo Remix);27;133714;FALSO
2IoPhgmm0o4oMzqzpwCT53;Dubstep;dubstep;Oscar Vega;Havana 1970;13;50729;FALSO
7wTfnTLl7B1XxVOkHIdFYX;I'm Everywhere (Dubstep);dubstep;Teknoaxe;The EDM Master List;24;267760;FALSO
2ZkCztyFeMSjnxBof9yuXf;Fuck Around;dubstep;BARELY ALIVE;Feel The Panic EP;24;173538;FALSO
1cjPY8j2KrycaKLNk4kUU8;Dubstep;dubstep;King Tubby;King Tubby - Maximum Dub;0;139906;FALSO
3KKlsrWi8jw6SaeYF0YcHO;It's Fucking Dubstep;dubstep;Bear Grillz, The Frim;Bear Grillz & Friends;23;207428;VERDADERO
5pLc2a1U3qyPbY0jiUd10B;Enter the Multiverse;dubstep;Dubscribe;Enter the Multiverse;26;209552;FALSO
0u3dCAIO2aZDOKGmGTK4Gv;Dubstep;dubstep;Golf;Dubstep;0;204852;FALSO
0t8dxQHa6hl2k2vPVaftmF;DIY - Dubstep Mix;dubstep;Coki, Leotrix, Flowdan;DIY;31;158000;FALSO
1HZhbhXx5ptbaGKohqEWu3;Terror Dome;dubstep;Dirt Monkey, Virus Syndicate;Terror Dome;22;216000;FALSO
5UqiwtJhWxht0cR0uAAmn9;Dubstep;dubstep;TheSoul Music;Dance Rhythms. Creator Soundtrack, Vol. 2;1;198105;FALSO
2Omi4LHqY6JFa7NVmhsfUK;Сосни (Океан Ельзи dubstep-cover);dubstep;Out-DooR;Demo;23;281103;FALSO
6hktRRKI55CMQJb0JhlBg2;Get Wicked;dubstep;Dubscribe;Absolute;30;179581;FALSO
536L9C0N7vhYdibCJx3cI2;The Wreck of the Edmund Fitzgerald;edm;Gordon Lightfoot;Summertime Dream;56;389280;FALSO
5WAx7JU09H1jJaaIdUJcVh;EDM;edm;Carta;EDM;46;136406;FALSO
3RrMCsmRSfC9Xdy6F8Rv9H;EDM Egypt;edm;DESMAGER;EDM Egypt;33;257021;FALSO
67PKRsIsQuuALZ01l75i4U;EDM;edm;Bear Grillz, Getter;Bear Grillz & Friends Volume 2;15;185601;FALSO
1VutwUjHPwEELxHkwdhMkz;Clandestina (feat. Emma Peters) - JVSTIN Remix;edm;FILV, Edmofo, Emma Peters, Jvstin;Clandestina (feat. Emma Peters) [JVSTIN Remix];60;145233;VERDADERO
2w9CUjNWsFZna9yIWnBWsB;EDM;edm;The First Station;Bass Drop;19;247406;FALSO
1WwvjZkQr3oOTj5vLIKTKD;Edmund Temper;edm;Amigo the Devil;Everything is Fine;28;225706;FALSO
1TNaEBgPBdDJpwzGxTSdOM;EDM;edm;TANN3R;EDM;13;354292;FALSO
6iBzUjscIAeQ2vKV67UuZM;EDM Death Machine;edm;Knife Party;Haunted House;32;263087;VERDADERO
7lFBSZMXTOBVHFeT38Nprk;EDM;edm;Mh Beats;EDM;10;62686;FALSO
1yEK9PTmetg72ShmCKQ7bW;EDM;edm;LORD UNCLE DAVE;Art x Beats x Soul, Vol. 1;6;212349;FALSO
4ZXPTjjDYiseWM0xTQbmPl;Edmonton;edm;Mac DeMarco;Five Easy Hot Dogs;29;143426;FALSO
34JMH6Wh6wGh9QYjYLLbWM;EDM;edm;maphelden;BB-Line;5;111542;FALSO
5x5jtuR4qWJzC6cDTgysez;Clandestina (feat. Emma Peters) - Cocaina Remix;edm;FILV, Edmofo, Emma Peters;Clandestina (feat. Emma Peters) [Cocaina Remix];60;150106;VERDADERO
4Cswcx4AfupeUZhD6k1Dxu;Edm;edm;Plagorade, WERTUS, Freddi Dark, Scrxw;Edm;11;93000;VERDADERO
7CGLP1MzawiaSYDo6ALE3s;Edmonton 2;edm;Mac DeMarco;Five Easy Hot Dogs;28;163786;FALSO
7fRPM4l4iytjKuLOpA9BAG;EDM;edm;Yera;EDM;10;218518;FALSO
2HYFX63wP3otVIvopRS99Z;Houdini;edm;Eminem;Houdini;90;227239;VERDADERO
33mokihaPi5Ub27PGU4IYW;EDM;edm;Bear Grillz, Getter;EDM Remixed;4;185601;FALSO
7AR7xW0wCscHZeYf2zj7Fc;Upwards;edm;Edmund's Oasis;Signals Cometh;44;123359;FALSO
4tgSEHukS6EHGcxAYib3SC;EDM;edm;The Disneylanders;Imagineer Resume;2;251583;FALSO
5txHu4QZqk9wp38juboMr2;Edmund Kemper;edm;SKYND;Edmund Kemper;31;246477;VERDADERO
6kcQWhoS9JzJ3FgCpZDiAr;EDM;edm;Bitch Hawk;JOY;10;187358;FALSO
4PnZatYTdyGsLb4Ho5k7US;Edmonton;edm;The Rural Alberta Advantage;Hometowns;23;230426;FALSO
6Dq5GDBDWWEp1B2UVapiK3;EDM;edm;Nami Ocho, FinesseKidLA, Glowe, SlyKooper;Nami Talk;3;140065;VERDADERO
5Wz3UE4Xi4TbutCtlMKd8I;EDM Trend Machine;edm;Knife Party;Abandon Ship;21;305013;FALSO
2cQeCLCF1jWWcoLEnPXQtx;EDM;edm;Die Brasserie;Revolution;13;315111;FALSO
64N7v7t8m4uhO8LKcJCNYy;Fous - Edmofo Remix;edm;Emma Peters, Edmofo;Fous etc.;49;171471;FALSO
6ggFhLO2AUwBqn1Ne9MPDB;EDM;edm;Versatíl El De Los Palos;Vibras;5;173509;FALSO
3MckdkpumOZiX2efM3B266;EDM O' CLOCK;edm;TV Noise, Dillon Francis;EDM O' CLOCK;23;148571;VERDADERO
21EdPxbpI7K0WBx20oK26B;Edm;edm;Ashley Deyj;Edm;1;250102;FALSO
5KqEPvurLuOoV64tNylPO6;Listen to Your Heart - Edmee's Unplugged Vocal Edit;edm;DHT, Edmee;Listen to Your Heart;35;271040;FALSO
4ayiJC3FCKKsDGPKsOlX0r;EDM;edm;EDM Tribe;EDM Best Electronic Songs – Dubstep, Soulful, Ambient, Deep House, Lounge Electronic Music;0;342857;FALSO
5wdHZAhU0cxAckkgoeRXOB;Edmonton;edm;PUP;This Place Sucks Ass;19;70253;VERDADERO
0M2TW2IlnF4rinPGVrY7on;Edm;edm;Edm 2018, DJ Atia;Edm;1;235000;FALSO
5wlscxWc7OyrsE22xToo1N;EDM Bubble;edm;Jay Hardway, Mike Cervello;EDM Bubble;31;142503;FALSO
4LIYBL5tCFtdFf8qhdsaDh;EDM;edm;Davy M;EDM;26;44681;FALSO
4kxvbzdrOnxh5xadCD429G;i hate edm;edm;Riot Ten;i hate edm;44;107586;FALSO
5kqoUJvk4pg51I0tYjoDxt;EDM;edm;Hixbi Fox;We are Furs 2;0;210302;FALSO
1YNWGyVHdDfRAHuLumg1wg;Listen to Your Heart - Furious F. EZ Radio Edit;edm;DHT, Edmee;Listen to Your Heart;33;230266;FALSO
5lzvq58T5wVaHcA75BuwSQ;EDM;edm;EDM DJ Ibiza;EDM Electro Music Session 2013: Hardstyle, Techno & Trance Electronic Night Party Music;0;280888;FALSO
0SJzD5EAPrYvyk0y8Z7Jw3;SHOWER DISS TRACK;edm;edmondx;SHOWER DISS TRACK;34;112756;FALSO
4znmdsaeuTECx971BpLyhF;Edm;edm;Max Becker, Hera;Edm;0;111943;FALSO
0pyp5XJZmYkPCybpTMvYQz;Edmonton Oilers;edm;Goal Horns;National Hockey League 2022 - 2023;26;56424;FALSO
4Licqxrc9rTlOssbDvCmnx;edm;edm;J. Albert;Phase Portrait;0;314000;FALSO
4j8n4QJNpbAVG2zRRBktn7;Perfect Harmony;edm;Edmund's Oasis;Perfect Harmony;36;200118;FALSO
6ZZiRikO9wDSyxdgRKhKhd;EDM;edm;Bear Grillz, Getter;UKF Dubstep 2015;0;185601;FALSO
7a8thq5wLpGM5akhITO5w0;edmund e lucy;edm;Angelina Mango;poké melodrama;47;196620;VERDADERO
5WbWrIozV3fdM9DdbZU1OO;EDM;edm;Ja Zae6alsja.;EDM;0;121679;FALSO
5A5BlIt6tKEp3xAiiQwkbB;FORTNITE OPPS;edm;edmondx, Lil Maceee, Gigglesaurus;FORTNITE OPPS;33;121463;FALSO
1jIG6M4cM6kLwBidMICJMv;エレクトロ・ワールド;electro;Perfume;エレクトロ・ワールド;41;232386;FALSO
5RwLqaz5F8xRFishzaREca;Electron Blue;electro;R.E.M.;R.E.M.'s Top Forty Playlist (according to Berry, Buck, Mills and Stipe);19;252200;FALSO
6P3AjL7slJZqbdFqqhSmoR;Electro Swing - Remix;electro;iluvvmyclique;Electro Swing (Remix);46;77255;VERDADERO
7iwBRiipMHOz0sApVqZBRF;ELECTROWAVEBABY;electro;Kid Cudi;INSANO;50;205173;VERDADERO
2VR0g0XlXrLGiHSz8ybWmQ;Electrolite;electro;R.E.M.;R.E.M.'s Top Forty Playlist (according to Berry, Buck, Mills and Stipe);15;247493;FALSO
4WQ8RQluCoDXNvuUQhrrni;Electro Ecstasy;electro;DJ RAVEON30;Echoes in the Abyss;23;154973;FALSO
7MyNaeme4s4l9MfBjRHRe6;The Electro Suite;electro;Hans Zimmer, The Magnificent Six, Pharrell Williams, Johnny Marr;The Amazing Spider-Man 2 (The Original Motion Picture Soundtrack) [Deluxe];37;756106;FALSO
4GnZr9MZvLlOKj4k0wkYV5;Electronic Lover;electro;Breathe Electric;Lovestruck;28;192000;FALSO
4Q73bV2I8Bl55TWlBBUyr5;Electrostatic;electro;Vedhamn Sounds;Electrostatic;47;163203;FALSO
6jL5r8o9Y8KRFJW5a7k8bG;Electro Full;electro;Optimus Alien;Electroerosion Power;25;141139;FALSO
7qIbKygZWmVZ2ZJpgYHO19;ELECTROWAVEBABY 2.0;electro;Kid Cudi, Steve Aoki;INSANO (NITRO MEGA);37;217626;VERDADERO
22Ir0zPxS3AYX3CyyL2XNM;W.F.S.K;electro;Electrostar;W.F.S.K;23;367870;FALSO
46vKNalwMNPM53oI7pWl0d;Electrodynamix;electro;dj-Nate;Best of Geometry Dash;40;205087;FALSO
64FrjSku3C4iNro5CcbczF;Electro Love;electro;Luba Davis;Electro Love;38;136000;FALSO
6aXMkpLI4aYeYCK2j3knI4;Barbie Girl - Electro Swing Remix;electro;Intended Immigration;Barbie Girl (Electro Swing Remix);28;159843;FALSO
7rdhLgsREljoNLmeyxkb2V;Electroman Adventures;electro;Waterflame;Community Favorites;45;152581;FALSO
7zYmyzOGZP0jeGMKg5nVKW;Electroactive Anthem;electro;Electronic Music Exploration;Electroactive;13;288000;FALSO
3vk4V4vwotEvP16U1cM0HQ;エレクトロ・ワールド - Album-mix;electro;Perfume;Perfume～Complete Best～;41;261720;FALSO
0HZHAqOHg2ZkXrk1Lnzdm0;Electroner;electro;Hayde Kole;Electroner;45;123428;FALSO
4tLE3jvaN36nVbw8kxzcfO;Electro;electro;Apolo Streaming;Electro;24;150266;FALSO
3KTSc2GIity47dJGYZ6bdY;electrotribal;electro;Conjunto Nuevo Amanecer;la pura gozadera vol. 2 after deluxe;41;235817;FALSO
4yyF5dFK3zIUXw6g2UgTh2;ElectroLatino Garden;electro;Jeffrey Hale;ElectroLatino Garden;36;141061;FALSO
2JhR3nOFSsTtfPk6taV1sR;Electric Euphoria;electro;Beat Catalyst;Elevated Frequencies;18;222040;FALSO
0ym8jfg7xMgMUK9gZ7fn0Y;Electro Movimiento;electro;Calle 13;Los De Atrás Vienen Conmigo;32;196986;VERDADERO
3jLdAQ7guhHOppAj02RJmW;Electronic Girl;electro;Chinese Football;Here comes a new challenger!;37;310432;FALSO
1i1YHhvcB00njAALUBAK3l;Electroframes;electro;Electronic Music Exploration;Electroactive;13;297500;FALSO
2Sa0PzCqKzwngFacxujBmH;ELECTRO;electro;el sonico;ELECTRO;22;168045;VERDADERO
3IQ0tSyiP8lLLLqBKPJGgp;Electrode;electro;ZERO CHILL CLUB;Electrode;12;257776;FALSO
2LAyWavoV952Q7oqMyXh8e;ELECTRO;electro;LUNALYRIC;Ecos Del Corazon;20;160320;FALSO
0KkNeFOoAKW0NkhaleFeGk;Electron;electro;Sisi Row;Electron;38;214800;FALSO
6NBseZdPflOIrYMNenwujW;Profit from Death;electro;Electro Hippies;Play Fast or Die;20;63973;FALSO
3WlHXE5dODUIiGEcbAjNOQ;Electro;electro;Wilmer triga;Electrucutado;17;128362;FALSO
3SzmoiHQLY3wYqDWurVWTO;Electropleasure;electro;Electronic Music Exploration;Electronic Furtherance;9;82000;FALSO
235qy9B1mcaRk5lYim04xu;Electro;electro;Tryx;Electro;23;286577;FALSO
1owogfU4WLad9Aw75sE6Im;Electro Energy;electro;Maxxi;Not Suspicious;16;153606;FALSO
64w8C7YhhnBzapPtnpiMhV;Electro;electro;Sungazer;Sungazer, Vol. 2;17;256750;FALSO
3pRD9JnEysB5cuwZGzenCk;Electronic Vipes;electro;Dj CLINGY B;Electronic Vipes;31;137115;FALSO
6VdcPsKG2zX52UVjw26B2U;Electro Swing;electro;Clax;Electro Swing;19;87794;VERDADERO
1SdREssxtnBO5dJrxLQ63f;Electro;electro;Platinummouf;Four More;11;152000;FALSO
3gtUhq0nuXIFYFOspRIBf4;ELECTRONICS;electro;DC The Don;SACRED HEART 2 (+);32;216942;VERDADERO
1EPLJh0nVFCEdhCzOt1oou;Electro Remix;electro;Alvin Risk, Hans Zimmer;The Amazing Spider-Man 2 (The Original Motion Picture Soundtrack) [Deluxe];17;208253;FALSO
0rU7Eq7mo6pCcQh8z3JRJZ;Electro;electro;Ceboyah;Oscuro;21;124674;FALSO
2viJufnGlsjR1X51CEHpeg;Electronic Memories (feat. Mickey Kojak);electro;k?d, Mickey Kojak;Find Paradise;31;237346;FALSO
2vctQj1L29emBdCTkrFAwN;Electro Fire;electro;Hazerwave;Party Anthem;10;88240;FALSO
1z0760BDd2xC8LxLGo9lkW;ELECTRO;electro;AGENT GISENYI;ELECTRO;8;36099;FALSO
6e2lpz6DZ2T8Sofc3Myntn;Electrocution;electro;Automatic;Signal;33;150146;FALSO
5jmKJOdZlXSicS4ZhPDopK;Tales of Forgotten Biomes;electro;Electronic Visions;Tales of Forgotten Biomes;16;206118;FALSO
2vona51v5WcLceUI1GARSe;ELECTRO;electro;Zola;DIAMANT DU BLED;41;85813;VERDADERO
11yW7EpwqAvxD8moOL6D72;"Electrodrome (from ""Mario Kart 8"") - Remix";electro;Neon X;"Electrodrome (from ""Mario Kart 8"") [Remix]";18;200287;FALSO
46uE67zezMkZyjQSWb482s;ELECTRO;electro;ps roni;ELEMENTAL;7;96604;FALSO
50fCZuRi2eI1SMeBy3OOON;Electronic;electronic;Jorvik Blais, Perrin Wilder;Talk Therapy;15;241601;FALSO
2dNLDlWXC9S1fWMy4rekFF;Electronica;electronic;MELVV;Voltage / Electronica;18;116800;FALSO
5SrAVmdwYB1gap1EEk5j6H;Electronic;electronic;Burhan Kulle;Electronic;6;175875;FALSO
0824gOnEV9CViOY2tnjdTe;Atmospheric River;electronic;Electronic Visions;Atmospheric River;21;194018;FALSO
47t30Tl0EkQeiNbGFRANay;Electronic;electronic;Mind Amend;ADD ADHD Intense Relief 10Hz to 40Hz Isochronic Tones;9;1500004;FALSO
6urOIcZ2qXJCmQIAZX3SvA;Electronic;electronic;Ko Nge Gyi;International Party;5;298181;FALSO
3GJlhu1SfJCCBpFo4aiIxb;Electronic Sound Pictures;electronic;Jon Kennedy;Corporeal;35;224532;FALSO
6tPIl8JG8ng8EmheVH557F;Electronic Love;electronic;Devan, RUDEY;Blue Light;19;139683;FALSO
4FKHPzTDNHrktxk7qBjm83;Electronic;electronic;5ht the Band;Mostly Harmless;4;67360;FALSO
0umbzRjaU3fpE9sWUEdPIe;ELECTRÓNICA;electronic;El Metrolo;Metrolo Clasicos Romanticos Part2;28;185808;FALSO
2WINZAv4OUcunsOGC3BbuR;Electronic Weeping - Early Version;electronic;Space Music Redux;Electronic Experiments;14;55500;FALSO
6xGgDE7TSvGwhOKBdv9dMH;Electronic;electronic;DJ Energy;The Eclipse;6;143751;FALSO
7DAXfp0cSOTnUjhxrbtSOi;Electronica In Velvet Room;electronic;アトラスサウンドチーム;ペルソナ4 オリジナル・サウンドトラック;30;285200;FALSO
1npKczy6dRPsyRH8Q77mqu;Electronic Throat;electronic;He Is Legend;Suck Out The Poison;18;201040;FALSO
4doM04Rj4iPpRcYcRzQw8X;electronic;electronic;Pinkowski;dread;3;76954;FALSO
66ki1fRLcKHaS8Q5GTTvYy;The Ex On;electronic;Electronic Music Exploration;Electronic Furtherance;15;209500;FALSO
0K5dMpBtt4W8n46f5tbhRi;Electronic;electronic;A'Gun;Electronic;15;236985;FALSO
1WvPGcBaRNQ7dztD7Dmmqk;Electronic Renaissance;electronic;Belle and Sebastian;Tigermilk;26;290920;FALSO
0JbYB54QiwRAAUY8qNp8fx;Electronica IM02;electronic;ScaryON, BassnPanda, Atomic Heart;Atomic Heart, Vol.3 (Original Game Soundtrack);22;180739;FALSO
1jL3EvldCmm1kQP4amz7xs;Electronic;electronic;Music of Nature, Relaxing Piano Music Cool, Water Effects Center;Orchestrated Piano and Rain Notes;3;120000;FALSO
5XWNGPV1E4vz32RyQDM5I2;Electronic Soundscape Tranquility;electronic;The Quiet Path;Quiet Shores;23;112000;FALSO
011xi5YItcf5YBnqFH1Etk;Electronic Weeping;electronic;Space Music Redux;Electronic Experiments;14;61500;FALSO
1IYX0E2sCHZLkfMbRBkpzp;electronic;electronic;Electronic Ecstasy;Electronic Ecstasy;1;45322;FALSO
4CBAKSus371zX1icqqyyUC;Electronic Circus Weapon;electronic;Dada Life;Blood, Sweat & Smiles;31;212335;FALSO
1CWjUY7Shjos2MFBzv9QZc;Glass Cube;electronic;Electronic Visions, John Dunder;Glass Cube;13;248727;FALSO
0dJ2XvnUNk1BzvKAkXEIL9;Electronic;electronic;JNXD, Drean;Electronic;15;204562;FALSO
4mLKUq9iKqLKimKGHZRpkb;Electronic Rhythm;electronic;Kid Cecille;Electronic Rhythm;28;142206;FALSO
1wySkNHgfVGDk6mNgIGygx;Get The Message - Single Remix;electronic;Electronic;Get The Message - The Best Of Electronic;24;231960;FALSO
0Z6fnBHUEUu1ik22d5Sa4U;Electronic;electronic;Jamix Project;Electronic;11;156000;FALSO
3wtW38Hw4nZS9DgkL5vMF4;Electronic Euphoria;electronic;The Sonero of the bay;Symphony of Lost Dreams;19;205938;FALSO
38IyEcgetRoZ8n2pYG5Mbj;Electronic;electronic;Astral Projection;The Astral Files;6;544933;FALSO
6AGat5KuHCnHbO1xQxiYmJ;Electronic Escape;electronic;Weeks Block;Thotty;18;135007;FALSO
0ghAUGZZ54QxShe592XjN0;The Ex Pop;electronic;Electronic Music Exploration;Electronic Furtherance;9;116000;FALSO
0hENAKSpfMW5th2cYqJl6r;Electronic;electronic;Mind Amend;Peak Focus For Complex Tasks Isochronic Tones Study Music;1;3600014;FALSO
6HpcEnSIEX8XZne9bcOkWC;Electronica Revolution;electronic;the michael rd;Energetic Atmosphere;19;166955;FALSO
3lm5KFVOi3FLgQ97a5ctyx;Moon Shadow;electronic;Electronic Visions;Moon Shadow;17;218666;FALSO
0rtezgbap3SlHAAAClNeVo;Electronic;electronic;tute morales;Electronic;3;178982;FALSO
4EZNsCMqJDmZT8d8nOv1eh;Electronic Dream;electronic;araabMUZIK;Electronic Dream;21;152158;FALSO
1PBMFTMl6Rvp7ydYeZWbrO;Fast Dancing;electronic;Electronic Music Exploration;Electronic Furtherance;9;119000;FALSO
3xU3Dsf5bLb1iz0UjHsUc7;Electronic;electronic;Jeilah;Electronic;0;241000;FALSO
07HA5rDni4lkV1uWMQVLcZ;Electronic Ecstasy;electronic;CROMHI;We Go Fast;15;123879;FALSO
1wRtccy7MDDjTXOcBptg8J;Electronic;electronic;TQ;Kind of Blue;0;239072;VERDADERO
23rnP2DprR61m2FxPMHUIR;Electronic Sea;electronic;East Forest, Ram Dass, Stic.Man;Ram Dass;23;252946;FALSO
40MskkY7wsFIzhPy19NNTP;Emo Boy;emo;Ayesha Erotica;Big Juicy;68;154096;VERDADERO
3tBZ60j1jQ7NJm8IjelyQe;emo girl (feat. WILLOW);emo;mgk, WILLOW;mainstream sellout;58;159096;VERDADERO
7ge7BHazYbVKi8qyZUX1Bm;Emotionally Scarred;emo;Lil Baby;My Turn;63;197529;VERDADERO
4M4Tc6Mx3IZhOXD8H7Iziq;Emociones;emo;Hades66;Emociones;68;124374;FALSO
4n3aUQnIxtVXpDwFvi66VD;emotions;emo;iann dior;nothings ever good enough;62;131213;FALSO
0T6MlMNUB10hPTou6NaMRL;Emotional privilege;emo;Jody R;Emotional privilege;64;176000;FALSO
0cELvuwJW1acISUHYB6suj;Emotions;emo;Mariah Carey;Emotions;56;248093;FALSO
60jQTAr2OkFcV4SWSRz3st;Emotions;emo;Brenda Lee;Emotions;58;171226;FALSO
5Psnhdkyanjpgc2P8A5TSM;Emotionless;emo;Drake;Scorpion;57;302173;VERDADERO
01Aj44KIjCrPmZeXq4UOky;Emotion;emo;Destiny's Child;Survivor;53;236400;FALSO
1TSehAcbBAcmZlSNMjmf6U;Emotion;emo;Samantha Sang, Bee Gees;Emotion;51;237293;FALSO
5NEkRHlAuvzEqIhhVCAyvl;Emotional Torn;emo;YoungBoy Never Broke Again;Until I Return;49;187956;VERDADERO
5IATbFZds3cbOx8YxuMuko;Emotional Rescue - Remastered 2009;emo;The Rolling Stones;Emotional Rescue (2009 Re-Mastered);48;339400;FALSO
14VthBnru6kiREQUYAuNSL;Emorio;emo;Trinix, Fafá de Belém;Emorio;64;163840;FALSO
61N9p0bI3PEmJ4bSN3XmkX;Emotional Vacation;emo;Stephen Sanchez;Angel Face (Club Deluxe);49;211923;FALSO
7gr8FKqezwQslxZ0uYG7X0;Emo Love;emo;YoungBoy Never Broke Again;Colors;44;181574;VERDADERO
3QWtmGaJ845J4oScgaQBlV;emo girl (feat. WILLOW);emo;mgk, WILLOW;mainstream sellout (life in pink deluxe);36;159096;VERDADERO
7wy5HXSJXiXBfBRwZtF2uN;Emo Rockstar;emo;YoungBoy Never Broke Again;Colors;44;192000;VERDADERO
13vedpUKtGKuB0duYgagSb;emo girl;emo;Paige Six;emo girl;33;157671;FALSO
2wqSycuLuGlQgzV1aA6Myu;Emotions;emo;H-Town;Beggin After Dark;42;297273;FALSO
74SvXqKr7FB4jk9rIe37cB;EMOTIONAL DAMAGE MEME SONG - REMIX;emo;Keiron Raven, Trap Music Now;EMOTIONAL DAMAGE MEME SONG (REMIX);42;127974;FALSO
6yOUea1gqn7u73TkYnJxjR;Emotional Killer;emo;Lil Loaded;A Demon In 6lue;45;158662;VERDADERO
0OPM49OkwIIqL0weX76eP9;Emo;emo;blink-182;Dude Ranch;31;170573;FALSO
4sfQWuSskwpK0dluU3dtmO;emo;emo;lovelytheband;conversations with myself about you;20;226559;FALSO
5ddXMXmXZ2FN4iliTG20nO;Emoji of a Wave;emo;John Mayer;The Search for Everything;48;239666;FALSO
4oikgJR46naK6qMDqprOgC;Emo;emo;Muyeez;Muyeez (Deluxe);41;160909;FALSO
7jNf4cQOXGYqpsvm1iGsqP;Emotionless;emo;Red Sun Rising;Polyester Zeal;41;262733;FALSO
1Ra0uPkdkCP2adFbAknwDl;Emo;emo;blink-182;Dude Ranch;29;170560;FALSO
796V9eHMoj2rmZnVuxWly8;Emotions;emo;Ashtanga;Emotions;44;168000;FALSO
4hDx8k2GzK59blZqBHB9Zz;Emo;emo;Confetti;Emo;21;139568;VERDADERO
2LtMq5ELlpRgzP4JSxMGmn;Emotional Prism;emo;Mikazuki BIGWAVE;Emotional Prism;48;273086;FALSO
4aVqKD6WscuIxBu5yEsSYu;emo;emo;kofun;najma trapfinessecult;16;74553;VERDADERO
7IsSXaTgBu8ChPx9jLgx28;Emotional Rollercoaster;emo;Vivian Green;A Love Story;40;196373;FALSO
0DuaDeqJIv1cMoibfUL7xs;Emo;emo;Malviaje;Memorias;12;158681;VERDADERO
2qYIdNaktgtpaPHxDVMXbE;Emotional;emo;Carl Thomas;Emotional;40;271867;FALSO
5nNE4eqjLUoksQMmCNU3Se;Emo;emo;Leo Succulent;Emo;34;121905;VERDADERO
5NWyhQjPTh37ygOq4UHYZk;Emotion Sickness;emo;Said The Sky, Parachute, Will Anderson;Sentiment;42;202493;FALSO
0Jl3EaWrIrxikoNHSfXVy8;EMO;emo;二少君;EMO;6;210666;FALSO
4VCHRpdNsRh1h1hm4gZoEV;Emotion;emo;Carly Rae Jepsen;Emotion (Deluxe Expanded Edition);43;197351;FALSO
