id;name;genre;artists;album;popularity;duration_ms;explicit
1Tke6x5RyPYeum39mfEsoG;Latino;latino;Fabiø Guerra;LATINO;17;156373;VERDADERO
3h05WDXk7cPptUaKW0MmDz;Latinos;latino;Adolescent's Orquesta;La Historia... Los Éxitos;34;250566;FALSO
1203cM0fzGqxCFBf51oit1;Latinos Unidos;latino;Jae-P;Esperanza;28;218853;FALSO
6Ued9W9mdMSdStPHjQAZ6e;Latino;latino;Franco De Vita;Mis 30 Mejores Canciones;27;265680;FALSO
4K19lj0kV73nGdjIFHEaNw;The Hottest Latino;latino;J Gutta Maan;The Hottest Latino;49;88800;VERDADERO
2koM25td7pQ1ytPY7DIJVE;Latinos Stand Up;latino;Play-N-Skillz, Big Gemini, Rob-G;The Process;14;290253;VERDADERO
63Tr4iVlwLgV3XGaGy3ePt;Latino;latino;Julio Iglesias;Raices;29;433960;FALSO
5zqgI6T7f93usoXOJaaaFt;Latinos Unidos (feat. Lil Rob);latino;C-Kan, Lil Rob;Clasificacion C Vol.1;30;200176;VERDADERO
23t1XxJXaLYLJZ7tLQaRpI;Latinos;latino;NEON MELODICO;Funsion Celestial;20;167359;FALSO
2ru5C9h7uWBQhDrqa083h1;Latino;latino;Chuckie, Steve Andreas;Latino;31;130546;FALSO
3ZhLScFWnZn9zMe5vxQZdS;Latino Evropa;latino;Relja;Latino Evropa;43;203263;FALSO
0vRm4BsMRPVskPYEoRXCDQ;Latino;latino;Sebastian Zizumbo, Mauwi;Latino;17;146000;VERDADERO
6Kvl2fPyxvWVBZINmULCnv;Latinas;latino;Parker Morris;Latinas;22;94928;VERDADERO
49TE5SP9cRjZNJ7AsfQZBl;Latino;latino;Tod Allen;Latino;18;170625;FALSO
26HFZulcUe6mK6OaxsyDgE;Todo o Todo;latino;Latina Tremblay;La Voz de la Vida;24;173871;FALSO
0IRDHovs3fXFk6HHctBYxI;Latino;latino;Lattz;Heart Of Gold;13;172800;VERDADERO
4Ra5uVAtoj7yVh9IaSl8g4;Latino & Proud;latino;DJ Raff;Raffolution;29;220306;FALSO
1J5toA340IvKFRrGq29Qlu;Latinoamérica - Edición Cuarentena;latino;Residente;Latinoamérica (Edición Cuarentena);31;370542;FALSO
1dMXIBORDZYnRVTCAEkeDZ;Latino;latino;Adolescent's Orquesta;Ahora Mas Que Nunca;16;247980;FALSO
22hREF32YqlKtxmcb3fjrT;La Voz de la Vida;latino;Latina Tremblay;La Voz de la Vida;24;262292;FALSO
1GwoYuiXrCM7xmnOqsl0Fm;Latino;latino;Thell Barrio;Straight Outta Barrio;17;163187;VERDADERO
5B0u16X24ElqbC1GckB5d2;Raza Park;latino;Latino Velvet, Frost, Cisco, Roger;This Is For The Homies;14;307400;FALSO
04fPeaDIwhqDO7TA7cHCoK;Latino;latino;Oscar Lopez;Guitar Greats II - The Best of New Flamenco;8;268573;FALSO
6o6OswQqsITaT2TMbm9Y5s;Movimientos Ondulados;latino;Latinos Unidos;Resgualdo;20;217861;VERDADERO
4TcpHhOz8OWY1hEtwXdQ08;Latino;latino;Joell Ortiz, La Bruja;The Brick: Bodega Chronicles;6;214922;VERDADERO
0sqWoWmukt5ObPLE46Lg37;Latino Latina (Reggaeton Version);latino;Eduardo Alejandro;Latino Latina (Reggaeton Version);22;222142;FALSO
2G2Vz7h33aYx0kx59VGtJh;Latino;latino;Raffaella Carrà;Mi spendo tutto;17;211106;FALSO
2cqxvn34ihH7BSv9XbkOgq;Reggaeton Latino;latino;Don Omar, Boy Wonder CF;Boy Wonder Presents Chosen Few Grandes Exitos;43;200773;FALSO
0LsmbSRu39mBwEw4cTMpYW;Sueno Latino - Paradise Version;latino;Sueño Latino;Sueno Latino;29;634893;FALSO
4wGkIJgl64ZJYn0XdaFZlg;Latino;latino;Travel Companion, Jazz Music DEA Channel, Jazz Guitar Music Academy;Voyager: Relaxing Bossa Nova & Jazz Instrumental Music for Work, Study, Relax;13;364924;FALSO
7pttadWh6YEfKqA5udf0VO;Latino Lingo (Latin Lingo) - Spanish Version;latino;Cypress Hill;Los Grandes Éxitos En Español (Spanish Greatest Hits);32;240333;VERDADERO
4w2vAWC2WpYkpjwymdJMMY;Raza Park;latino;Latino Velvet, Roger;Frost Presents...Raza Radio;10;338653;VERDADERO
1SxAxuctumvPltqnwOw4y4;Latino;latino;El Kmaleon;Latino;16;151560;FALSO
5kQcBdjqqlKZhEANaXhEA7;Latinos Deportao;latino;Lolo Gro, Resistencia;Latinos Deportao;20;215295;VERDADERO
5GjQnZ4AvYmT4imX3rmqqI;Latina;latino;Henny Hardaway;Latina;16;144732;VERDADERO
0qIiz1oYJkGjRsH7T9qg3m;Latino;latino;Oscar Lopez;Armando's Fire;5;268040;FALSO
4Yj2S8KAet0jJLZlXCFBhD;Musica Latina - Radio Edit;latino;Kaida;Musica Latina;23;203136;FALSO
1AFXt7ZnqpTgISIVt0CAFy;Latino;latino;Mitchell Frederick;Latino;6;212093;FALSO
1cPwEFz8LZp50rlaSUWGi8;Latino's Stand Up (RMX);latino;Chino XL, B-Real, Thirstin Howl The 3rd, Sinful, Kid Frost, Sick Jacken;RICANstruction: The Black Rosary;11;249546;VERDADERO
4XX9vmya0cwf69jvDDsj9v;Latino;latino;Francisco;Latino;23;197426;FALSO
3dh7qPjDq4q8QGD1s2obeC;Latino Negro;latino;Madlib;Sound Ancestors;22;216973;FALSO
76j5nlfap5Et87EggAjoki;Malaysia (feat. Larry June);malay;Premo Rice, Larry June;A Night at the Chateau;34;164472;VERDADERO
6rGjZgvDfoVOv2p4DEkNcJ;Malay Ko;malay;Daniel Padilla;The Hows Of Us;43;237115;FALSO
01OWQg6z6oL2q9fuLuFmDi;Malayo Ka Man;malay;Jr Crown, Kath, Cyclone, Young Weezy;Malayo Ka Man;49;254139;FALSO
0fT8KGK8QUquaL7iqY12bn;"Malayala Nattil (From ""Saranaravam"")";malay;Madhu Balakrishnan;Malayalam Peaceful Bhakti Vibes;0;299186;FALSO
3zANQ37bgJXxihuDunrJoj;Como No Acordarme;malay;Grupo Los Chavalos;Rolitas Desvalagadas;58;159477;FALSO
3gbCfDlRXoolHwYnZBSd4g;Malayo Pa Ang Umaga;malay;REY VALERA;SCE: Kung Kailangan Mo Ako;44;159506;FALSO
6QLNjBfblcU8JX0AtLTpyb;Malaya;malay;Moira Dela Torre;Malaya;47;320320;FALSO
6M21eWbEw74XDdoQsNIinq;Malaya (Camp Sawi Original Motion Picture Soundtrack);malay;Moira Dela Torre;Malaya (Camp Sawi Original Motion Picture Soundtrack);48;254249;FALSO
4CxslvIiuiPV6PQVXuGhNG;"World Malayalee Anthem (From ""Malayalee From India"")";malay;Jakes Bejoy, Akshay Unnikrishnan, Asal Kolaar, Suhail Koya, Sharis Mohammed;"World Malayalee Anthem (From ""Malayalee From India"")";44;259213;FALSO
0B2GJuD8XZoovLyAvcYBsF;Malay Mo;malay;TJ Monterde;Malay Mo, Tayo;56;274291;FALSO
7wAEsALVvqyTNZAoTuChV1;Malatanghulu;malay;서이브;Malatanghulu;47;155493;FALSO
4E69Dvo7QgWrj8d5fC1kGW;Malay Ko;malay;Daniel Padilla;D4;41;237115;FALSO
42xkdkLB4bEMCyL1WAPzKg;Malaysia;malay;Nino Nardini, Roger Roger;Jungle Obsession;25;128866;FALSO
1pe3LbZXSvEe5cyvE4t5Wo;Malay;malay;juan karlos;Diwa;26;309000;FALSO
6sE7qyZ0vDwLNxa2cW9sYB;Malaysian Flt 370, Pt. 3;malay;Kathleen Madigan;Bothering Jesus;18;190953;FALSO
6GdfF6L5JSAfIsyJas9qRJ;Malay;malay;Riccardo Eberspacher;Light Signs;6;308009;FALSO
3Wmps19FJ0i41CxZx9EOMT;Malaysian Flt 370, Pt. 1;malay;Kathleen Madigan;Bothering Jesus;17;175595;FALSO
6xvQeZrb5jaXOAwYZwusg1;malay;malay;LEE.;route 22;0;152727;FALSO
7afMnPC5xnakX22CVazUqK;Mathapithakkale;malay;Sushin Shyam, Malayali Monkeys, MC Couper, Vinayak Sasikumar;Aavesham (Original Motion Picture Soundtrack);61;209342;FALSO
0C1f2fvVZBsRUTZ2wVW5FJ;Malay;malay;Majesty;Malay;6;217139;FALSO
2tP2KuAS8cF6f0IobTL5Pf;Malaya Ka Na;malay;Lani Misalucha;18 Greatest Hits: Lani Misalucha;36;239626;FALSO
2lCs1XA4XGfWrpZKE2fmwX;Malay;malay;Martin Bausch;50.2;1;479998;FALSO
5VMlAfBbtgRUSf33hZU8Uf;Malay;malay;Gavin Rizzo;Malay;0;162644;VERDADERO
1JhRlvSiWkOk8tlUj43ahm;Malayo Na Tayo;malay;Silent Sanctuary;Malayo Na Tayo;41;239143;FALSO
5Y7Sftygr7vevT1jl8xuq4;Malay;malay;Kalye Juan43;Malay;0;298710;FALSO
55XlSI5d8hMVoNjVkpQpT7;Malayo;malay;Ace Banzuelo;Malayo;36;276368;FALSO
7h4rLxLkho8JJG13oPmmkf;Malay;malay;Ventura Musix;So Free;0;78015;FALSO
4bZ7AZNl13T2t5VI6Dzn1m;Love You Bad (feat. Malaya & Phoelix);malay;Terrace Martin, Robert Glasper, 9th Wonder, Kamasi Washington, Dinner Party, Malaya, Phoelix;Dinner Party: Dessert;45;135160;VERDADERO
7qfcJfnD5R2iwDdtDC6UOZ;Malay;malay;Riccardo Eberspacher;DJ Ravin Presents ``Shantà', a Musical Journey by Riccardo Eberspacher;0;308009;FALSO
02T6ed5EJlEVFXAyX7vHhn;Malaya's Song (Lullaby);malay;Tokio Myers;Malaya's Song (Lullaby);20;224505;FALSO
0RZS477YGGIk698rXLD8hX;Malay;malay;Beat Rabbi, Dj Sean P;Mazel Tov Cocktail;0;79000;FALSO
59D0upzFeTbvj0oAqSsJ81;Malaya - Radio Edit;malay;iLee, Aaron Sevilla;Malaya (Radio Edit);26;194380;FALSO
6ICpD1XbiywKmIJqommI5q;Malay;malay;Eliane Bangoura;Sénégal comptines jeux et berceuses;2;125299;FALSO
30xxy1xEvRGbsfpihpYUev;Malay Malay;malay;Anuradha Sriram, Ar.Rehanah, Mahalakshmi Iyer;Chocklet (Original Motion Picture Soundtrack);46;314413;FALSO
4r3dRBLBYbmCWQ67yM91YJ;Malay;malay;Barefoot Gen;Daydream Pop;0;215751;VERDADERO
7y8gtzdO0JIqQrIP8mQPQZ;Malayo Ka Man;malay;Neil Enriquez, Pipah Pancho;Malayo Ka Man;32;203126;FALSO
45KRuQRtMo0zLVcbZ9dcMo;Malay;malay;urfabrique;Pictures and Shapes of Our Mistakes;1;278028;FALSO
3sjEktWFscwW1WKBA1fghK;Malay;malay;Tiziano Tavasanis;Travel Fever;0;145578;FALSO
4GoTHdfLGd2Rai3G5d4uLZ;Malayeen;malay;Mahmoud El Esseily;Malayeen;23;256915;FALSO
4U881ZLaqQ6SnnjN8uJ20J;Malay;malay;James Johnson, Robert Scott Thompson;Forgotten Places;0;352329;FALSO
0hT1vHRFdU5pcqs9D4cTjk;Malayou;malay;Da Mike, Kawtar Sadik;Malayou;24;441999;FALSO
2uKMg4PzY4oM8j8fOOyOJQ;malay;malay;l0v3;technic;0;259342;FALSO
6WitN4eH5GvMtfDR8YlU8P;Malayeen (feat. Figūrez);malay;Rap Shar3, YSN Lowkey, Figūrez;Malayeen;0;137454;FALSO
5ivId9hN9SAOrBdybMYsAd;Malay;malay;Wanek;Organic Society - Two years anniversary;0;423337;FALSO
1qtVJIaFWa5XfjCZAuzuXJ;Malayali Da;malay;ThirumaLi;Malayali Da;40;196098;FALSO
5nv9tPv63TbIpaoWAxsTrs;Malay;malay;2PM;Belajar Bernyanyi;0;241775;FALSO
2dYeSm2z2pZclcCjTYgGP3;Malaya Kana;malay;Jeremy Novela;Malaya Kana;32;132164;VERDADERO
1yiNJ7w7oIWM7Ea87AHhKV;Malay;malay;Evangeline Poodle;Phenomenal Terrible;0;100205;FALSO
4cMfausFvPCoZFFoDRnsim;Malayi;malay;MC Amrit, Mndp, PINNOCIO;Yellow Pallette;23;127448;FALSO
2JDdVgahxvQfgWNfrVLEeG;Malay;malay;urfabrique;Malay;0;278028;FALSO
0Zhz2M5XyepnbqxXk1Zd4O;一笑江湖 - DJ弹鼓版;mandopop;闻人听書_;一笑江湖 (DJ版);49;230844;FALSO
4FQx5prSBUJSi6mt9XRwbv;Survive the Night;mandopop;MandoPony;Five Songs for Freddy;52;348661;FALSO
4mAjRT7IjwhZATGgeYCSAK;特別的愛給特別的你;mandopop;SKY WU;特別的愛給特別的你;52;299028;FALSO
1ek6hIy0bOJ92bDTuF4zwl;Mando (feat. Mozzy);mandopop;$tupid Young, Mozzy;One of One;47;170805;VERDADERO
1DFPza4TmWvf0EBIw5P3YV;Just Gold;mandopop;MandoPony;Five Songs for Freddy;50;205835;FALSO
6tMgRC6pDQOqEnKCnAL6pT;太委屈;mandopop;陶晶瑩;愛缺;48;291306;FALSO
36L8wTsG0lmkGCr5LFyD6F;今生缘;mandopop;川子;今生缘;45;321000;FALSO
6lu27av4a26hEtRsjtiVuh;Noticed;mandopop;MandoPony;Five Songs for Freddy;41;236899;FALSO
2wzXhxWPX0aODraKNXoJYY;後來;mandopop;Rene Liu;我等你;53;341400;FALSO
2Wfch6jE25C7FQTIqephCG;The Show Must Go On;mandopop;MandoPony;Five Songs for Freddy;41;235438;FALSO
0QsuUbVfmbnpASerCOD0Fp;分享;mandopop;SKY WU;最愛是你;46;300293;FALSO
4DVYFoSfri6CMGFNvwAQdD;Balloons;mandopop;MandoPony;Five Songs for Freddy;36;273156;FALSO
0rUiL3L1lurq2lzcfUCSji;味道;mandopop;Winnie Hsin;味道;45;237333;FALSO
7m6N7UERSmRy8Gy7FeKcEB;Repair;mandopop;MandoPony;Repair;35;215510;FALSO
5hMFr5j0btsmS56acvkVwG;太傻;mandopop;巫啟賢;太儍;43;322946;FALSO
0Syw87SMg8xplRtkNoOOKm;Purple;mandopop;MandoPony;Songs for Gamers, Vol. 2;32;221925;FALSO
2su4MjRcOXVjGjMsylxFXx;中国话;mandopop;S.H.E;PLAY;36;194026;FALSO
1a2zY44xCoM5kSk0e6dwQ0;Escape from the City;mandopop;NateWantsToBattle, MandoPony;Gotta Go Fast;29;139384;FALSO
2v0GxO8gI4lB19sLOQstts;男人不該讓女人流淚;mandopop;William So;Nice So Nice (舊愛還是最美);40;281400;FALSO
2XbryOVSaPXhpre0Yj4MUv;Squid Sisters (The Fresh Remix);mandopop;MandoPony;Songs for Gamers, Vol. 1;30;195375;FALSO
0ueEyGG4GhWLROGgM1E9iC;其實你不懂我的心;mandopop;童安格;其實你不懂我的心;39;195426;FALSO
14Nq3B9u8AkzQxU50SmmCC;They Rise;mandopop;MandoPony;They Rise;25;207508;FALSO
5AoKmB6j3YcYqo33AdNUaM;Sent;mandopop;9m88;Sent;29;241893;FALSO
31dYhfJyg0UknEHq86rDT2;They Need a Monster;mandopop;MandoPony;Songs for Gamers, Vol. 2;24;243932;FALSO
01rUqOzttbD5suGJdTtUtz;還是會;mandopop;WeiBird;有人在等;45;235306;FALSO
6WO7quckgpeZ0slWHOZ5Xb;Chara;mandopop;MandoPony;Chara;24;408650;FALSO
6PqZkFSv7Iqec6nvDcHgeW;你知道我在等你嗎?;mandopop;張洪量;心愛妹妹的眼睛;38;252066;FALSO
21esYBYo0OBgLgXZomFM2S;Serial Dreamer (feat. Mandopony);mandopop;Silva Hound, MandoPony;Serial Dreamer (feat. Mandopony);20;367524;FALSO
43paRSL7zR0hh5IjqssSo2;依然;mandopop;Sandy Lam, David Ling Jr, Owen Kwok, Wong Kei Wah;我愛經典系列;28;296240;FALSO
68yk1Pf4l548NzGsng13LT;Draw Me Closer;mandopop;MandoPony;Draw Me Closer;21;208245;FALSO
6fRkCcB1xmemczbaS6AAk9;最愛是你;mandopop;SKY WU;最愛是你;36;244800;FALSO
1E4Bx2LDHDeg63EecDVLuB;Ghosts;mandopop;MandoPony;Ghosts;18;197550;FALSO
3YKF20eSMqOHcS0qIRLciU;認錯;mandopop;優客李林;昨日·今日·永遠 - 作品精選輯;40;285106;FALSO
4tkuG0GK0wuBpO5C5lKUPY;Just Gold (Instrumental);mandopop;MandoPony;Five Songs for Freddy;18;205835;FALSO
5EbEIEyZTKrLBpRSwQy9uV;我的地盤;mandopop;Jay Chou;七里香;31;242640;FALSO
0XDb65nQiNzwDp8YJyW3EE;Go Back;mandopop;MandoPony;Go Back;17;263484;FALSO
3PuIPfiLsp8UVmISbl3dMn;我很醜可是我很溫柔 - 節奏版;mandopop;Zhao Chuan;我很醜,可是我很溫柔;37;237000;FALSO
6eM1YXS4hbAdb5b75PKjnM;Mango Pops;mandopop;Elle Músa;Mango Pops;29;204466;FALSO
1c434f7py7OHmi7qPxly5R;不只是朋友;mandopop;黃小琥;不只是朋友;39;304260;FALSO
5HkowmZAcB6FDFVzJKXwHv;ManDrop;mandopop;Hairitage;Revelry;25;172400;VERDADERO
15kJcw3ZnEh6JzwMQYrJSu;候鸟;mandopop;S.H.E;安可;27;284293;FALSO
6pnXgTwCoVf8g44E0OPJeE;Man (Opposable Thumb);mandopop;The Presidents Of The United States Of America;Pure Frosting;21;196266;FALSO
3w4wtVmWqPDZQUEhaNom4i;等你等到我心痛;mandopop;巫啟賢;等你等到我心痛;32;281080;FALSO
05hzd0OvXL8AG7s6dnGBoI;"不曾回來過 - 電視劇""通靈少女""插曲";mandopop;李千娜;Mandopop Essential;3;270654;FALSO
57kAzpfBG9JaevmkeNhAKe;朝;mandopop;Mandarin;朝;21;226875;FALSO
2ltrgHOJ7Sw75F2BMU736j;誰是老大 - 電影「奇門遁甲」主題曲;mandopop;Wu Bai, 大鵬, 李治廷;Mandopop Essential;1;344312;FALSO
3MByAkj7whB5uawAx6y5D0;情人;mandopop;Alex To;滾石香港黃金十年-杜德偉精選;30;218760;FALSO
4M64NfBTIMhC3kWmcyuHmI;Is This All;mandopop;Van Ness Wu, Ryan Tedder;Mandopop Essential;1;219173;FALSO
29hlSWTZeYVvumzKKf4KZ9;男人哭吧不是罪;mandopop;Andy Lau;男人的愛;27;311040;FALSO
2EgVOjWrrOtddX75q7698k;幸福的忘記《女王的誕生》插曲;mandopop;Eric Suen, Rachel Liang;Mandopop Essential;2;246266;FALSO
3UULkHdmLDqBDPmBYltoRE;Metalingus;metal;Alter Bridge;One Day Remains;61;259959;FALSO
3VqHuw0wFlIHcIPWkhIbdQ;Enter Sandman (Remastered);metal;Metallica;Metallica (Remastered);70;331560;FALSO
54bm2e3tk8cliUz3VSdCPZ;Master of Puppets (Remastered);metal;Metallica;Master of Puppets (Remastered Deluxe Box Set);66;515386;FALSO
28clONjZmul6FjfO6tZQDE;Metal Health (Bang Your Head);metal;Quiet Riot;Metal Health;55;316866;FALSO
0LAcM6I7ijW4VVW0aytl1t;One (Remastered);metal;Metallica;...And Justice for All (Remastered Deluxe Box Set);64;446145;FALSO
51YZAJhOwIC5Gg3jMbAmhZ;For Whom The Bell Tolls (Remastered);metal;Metallica;Ride The Lightning (Deluxe Remaster);65;309973;FALSO
1tTPC0hsnXq1IGpvWY54JC;Fuel;metal;Metallica;Reload;61;269733;VERDADERO
2CtemffYhT0DJWcT1XW047;Nothing Else Matters (Remastered);metal;Metallica;Metallica (Remastered);64;388733;FALSO
3PNuq4zUgDMTqdBuGeg50m;METALI!! - feat. Tom Morello;metal;BABYMETAL, Tom Morello;METALI!! (feat. Tom Morello);55;208600;FALSO
1GoQ5EQ0ZNURRrJKdThflm;METAL PIPE FALLING;metal;Blanco y Sancho;METAL PIPE FALLING;36;84750;FALSO
7oMA3qs18aC69Cr4k6EAyn;Metalingus (Edge's WWE Theme);metal;It Lives, It Breathes;Metalingus (Edge's WWE Theme);46;296000;FALSO
5UaDi8KzCGJqFfVAOBfXhi;Sad But True (Remastered);metal;Metallica;Metallica (Remastered);61;324600;FALSO
745sNpjWbAxo2MA2zSYbyD;Wherever I May Roam (Remastered);metal;Metallica;Metallica (Remastered);59;404333;FALSO
7lwvxYumAEo10lzAplRGXM;The Unforgiven (Remastered);metal;Metallica;Metallica (Remastered);59;387160;FALSO
5DrNFzZZZVfXaEZCaceKnp;Seek & Destroy (Remastered);metal;Metallica;Kill 'Em All (Remastered);58;414720;FALSO
4SRUqprqmYkhxh1W01OcAs;Metallic Madness Zone Act 2;metal;Tee Lopes, Naofumi Hataya;Sonic Mania Original Sound Track (Selected Edition);47;155600;FALSO
6ZT36tXEKY2vvTCuNK4fi1;Metal Crusher;metal;Toby Fox;UNDERTALE Soundtrack;48;63168;FALSO
7FcLgWXLFyAmDrKXIDNwcF;Metal;metal;Gary Numan;The Pleasure Principle;38;212933;FALSO
3ZpWy5rBZv2aLQAldnmTsP;Whiskey In The Jar;metal;Metallica;Garage, Inc.;58;304893;FALSO
1hMJVOLrU8Hpz1tiAofE74;Metal;metal;TaTa, JayGelato;Metal;31;123428;VERDADERO
3O7Kkfm93epHtG6GaFtcr6;metal;metal;food house, Gupi, Fraxiom;food house;30;173555;VERDADERO
5gQ0LTbcX7gpQDg39gNLH8;Metal Militia (Remastered);metal;Metallica;Kill 'Em All (Remastered);39;311466;FALSO
1HExJgzh18hPEaZIUmboXC;Metal;metal;Poppy;Metal;26;218621;FALSO
0H4fQFdmbkARxfqEUVAXPY;Metallic Taste;metal;Show Me the Body;Body War;41;193720;FALSO
2kdBEJMHljy3Ro5oiV8ltF;Metal;metal;Masayoshi Soken;Heavensward: FINAL FANTASY XIV Original Soundtrack;25;330290;FALSO
1GGfsqgg1WuulfaWGCDsgs;Mëtal On Livë;metal;cxpidn0ra, Roxxstarxx Archive, Sanikwave;Mëtal On Livë;44;179488;VERDADERO
73sNduJp6yc8OQc2L5BfbZ;Metal;metal;Blaze and the Monster Machines;Rockin' Ride-Along Songs;23;45634;FALSO
0q8m59MpSbdLh8JQ5HqrrT;METAL KINGDOM;metal;BABYMETAL;THE OTHER ONE;48;351354;FALSO
3tfwzPIkbigsJPKCVpO9rB;Metal;metal;Jhonson 606, King blom;Metal;21;220907;FALSO
3pYKJaLiixRcDFfcNhxZKK;The Metal;metal;Tenacious D;The Pick Of Destiny;55;165960;FALSO
7afPjxQevZSbFzo77zDO2G;METAL;metal;JIMMY EDGAR, SOPHIE;CHEETAH BEND;20;200287;FALSO
0LMQ4WPGMmtENV8CV81QaT;Metal;metal;We Butter The Bread With Butter;Das Album;23;204682;FALSO
0VFfZVCFNe1I2IIChVBR5m;Metal Gods;metal;Judas Priest;British Steel;45;238293;FALSO
1tKn8gj66mcRa5r1HgYhD6;Metal;metal;Deathstars;The Greatest Hits on Earth;20;230133;FALSO
4iJIgbTpFmAi2sZqwJ5YfA;Metal;metal;Daniel May;Feng Shui: Music for Balanced Living;21;457524;FALSO
2hK67eTuNLPcrzYqB4BjZO;Metal Zone;metal;The Vines;Wicked Nature;44;144860;FALSO
2AGk2DnjSSebnpkOICfngJ;Metal;metal;Kenu;Trigger;18;128082;FALSO
4KcE3At063Xyleg2xGzVYz;Metal Guru;metal;T. Rex;The Slider;36;149706;FALSO
3nscUMvLOY9dKMVA86sVJo;metal;metal;funeral;metal;14;146382;VERDADERO
3wnNLHScykpYBErRf48owv;METALIZM;metal;BABYMETAL;THE OTHER ONE;44;214020;FALSO
6zGmawMNQ2Qb8SQ45Ndohd;Metal;metal;Yuval Ron;Six Healing Sounds;12;608865;FALSO
4xuCN49Kmv82xUitf67iCQ;Metallic Madness Zone Act 1;metal;Tee Lopes, Naofumi Hataya;Sonic Mania Original Sound Track (Selected Edition);38;135600;FALSO
3Y7AlLapD7AYzmqS4CM5FR;Metal;metal;Oh Gasm!;Metal;12;111592;VERDADERO
4JeMpERu0LS3QhNoNG0cvZ;Metal Heart;metal;Cat Power;Moon Pix;39;242400;FALSO
5zkgvyOmTPNCljIQ3d4Q2V;Metal;metal;Rombicos;Believe;8;121835;FALSO
56uiDIiXz2sRoQ0AXq84aI;Metal On Metal;metal;Anvil;Metal On Metal;42;236360;FALSO
5G81aorF7dg9jJYd9NlVHM;Metal;metal;Why Lone;328;8;133010;VERDADERO
0dqGfCMAGyDgpUAgLNOjWd;Fade To Black (Remastered);metal;Metallica;Ride The Lightning (Deluxe Remaster);58;417226;FALSO
3WAa81PJm6auh7hsQJBC80;Metal;metal;FEWS;Metal;13;185951;FALSO
1KPse8Udqn2yBGUYHONp2D;Metal Mickey;metal-misc;The London Suede;Suede (25th Anniversary Edition);17;210924;FALSO
6qchpsQgo84NTMNgmY73AE;Miscreation;metal-misc;Memoremains;Pop Metal;4;180583;FALSO
6yPJaDkXDkFU9YSzWl8wuD;Metal Militia (Remastered);metal-misc;Metallica;Kill 'Em All (Deluxe Remaster);26;311466;FALSO
38iFpJIcKu4pQRVJlWMEt3;Fade to Black;metal-misc;Miscreant;A Salute To Metallica;3;297400;FALSO
1OPskYh1mKrexZ3wB96gcJ;War Music;metal-misc;Impending Doom;The Sin and Doom Vol. II;29;319320;FALSO
7mxTAvKSRLqFxtqJRlouMv;Serenading the Mischievous;metal-misc;Ewan Dobson;Acoustic Metal II;0;321496;FALSO
5D2OExgMbOJRMovf3IjFj7;Skyrim Meets Metal;metal-misc;ERock;Video Games Meet Metal;26;236042;FALSO
0uEHLxGrQRTsWmYmEhd2NG;Chapter 1 - Anne Boleyn: The Miscarriage;metal-misc;Ex Libris;Ann (A Progressive Metal Trilogy);6;273223;FALSO
5rrGRrNaqsPxMy5xZ8KOue;Metal - Remix;metal-misc;Nine Inch Nails;Things Falling Apart;23;426000;FALSO
0Qad3AtogqXRgsOLrWd4Oi;Il barbiere di Siviglia, Act I Scene 4: All'idea di quel metallo;metal-misc;Gioachino Rossini, Alberto Erede, Orchestra del Maggio Musicale Fiorentino, Ettore Bastianini, Alvino Misciano;Rossini: Il barbiere di Siviglia;1;473000;FALSO
7C7Vd2u1RBmloh8GOve2u3;(Le arti dei) miscugli;metal-misc;Bluvertigo;Metallo Non Metallo;5;319560;FALSO
5Z69kchPKIWNUN7vqo1Jr6;Paradise;metal-misc;Metal Seduce;Paradise;29;232257;FALSO
1c99nTNLketos5jSwGYijS;Mr Metal;metal-misc;Ampersand;Mug of Mischief;0;194200;FALSO
5IcdPRGWtihqOQfLiJTEYT;Synthwave Metal;metal-misc;Slatz;Synthwave Metal;19;133061;FALSO
2PDYzlpDPWhRzGHmz61PrE;Metallic Mischief;metal-misc;JP Villa;Villanovah (Green Version);0;96292;VERDADERO
3MOYHjduSUAec0b7GbJvtH;Figure # 5;metal-misc;Soilwork;Figure Number Five;26;192026;FALSO
1KGS69u3OJCzmcCJP5R8V0;metal clitoris;metal-misc;Ellison Mischer;Cherryreut;0;251775;VERDADERO
37igcm8sm6hOr53GQ9Xb8C;Castlevania Meets Metal;metal-misc;ERock;Video Games Meet Metal Vol. 2;21;288104;FALSO
5MgIFElEICBPteFRyQ2KQ0;Metallic Levels;metal-misc;Fabraz, Mischa Perella;Slime-San DLC (Original Soundtrack);0;251637;FALSO
2DZgndzqwxf9SaqOo9oHyH;Merciless Onslaught;metal-misc;Metal Church;Metal Church;24;176000;FALSO
27dx8XeHTTiPmIu6sjZQ3T;Metal 100 BPM;metal-misc;Jim Dooley;Miscellaneous Beats;0;175200;FALSO
1r1veDaOjocTlhaB133tcf;Metal Disco Rmx;metal-misc;Hong Kong Counterfeit;Metal Disco EP;14;403426;FALSO
4XBJRT5abU1kvVykk31JoY;Miscarriage - Original Mix;metal-misc;tHrOnE;Hybrid Metal, Vol. 06;0;206925;FALSO
2bO6xKAyNW5yWBxqNCjPnI;Duel Of The Fates Meets Metal;metal-misc;ERock;Meets Metal Vol. 18;21;252732;FALSO
3oKBXUlSkjHqCqg9atZWzb;Mischievous Metal Intro;metal-misc;carmelo.;Damaged;0;56730;FALSO
